X1,srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,click_bool,booking_bool,address,categories,city,country,lat,lon,name,postalCode,province,reviews.text,path,path_fasilitas,path_kamar,path_km
9332749,626533,19/02/2013,33,164,164,40800,2,0,4.13,3.54,12,16.61,0,1243,3,16,2,1,1,1,1,0,0,615 Clark Rd,"Corporate Lodging,Hotels,Lodging,Hotel",Rockford,US,42.273094,-88.96704,Hampton Inn Rockford,61107,IL,park in back after you check in and you're right next to the elevators.,5fed9d32d8420.png,fasilitas-hotel-6.png,Kamar-Hotel-Bintang-3...png,photo_34153577.png
9332750,626533,19/02/2013,33,164,164,42185,4,1,4.11,4.68,7,123.38,0,1243,3,16,2,1,1,1,1,0,0,3243 S Ridge Dr S W,"Hotels,Hotel",Cedar Rapids,US,41.946156,-91.67239,Red Roof Inn Cedar Rapids,52404-5426,IA,"Nice basic room, nice location, easy to get to, clean. Several places to eat nearby. Very nice for the one night stay I needed.",96959_v6.png,green-bar-at-hotel-cafe.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,12-image_1507806674_59df4dd24e1e7.png
9332752,626533,19/02/2013,33,164,164,45487,4,0,3.4,5.05,4,90.83,1,1243,3,16,2,1,1,1,1,0,0,1100 Lewis River Rd,"Hotels,Lodging,Hotel,Bed & Breakfast & Inns,Motels",Woodland,US,45.90706,-122.74029,Lewis River Inn,98674,WA,"We stayed in the Lewis River Inn on two occasions as we visited relatives in Woodland. It is an older-style hotel, but it has been very well maintained and nicely updated (including modern TV's, microwaves and refrigerators). The rooms themselves are neat and clean, with most of them overlooking parking lots and hedges. The main part of the hotel is... More",cd0d60d6_y.png,hotel-yasmin-puncak-e1503038242833.png,Trans-Luxury-Hotel-Bandung.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9332758,626533,19/02/2013,33,164,164,85815,3,0,4.13,4.16,19,37.35,1,1243,3,16,2,1,1,1,1,0,0,14001 Walden Rd,"Resorts,Motels,Hotels,Lodging,Condominium Management",Montgomery,US,30.40422,-95.63431,Tmc Resort Rentals,77356,TX,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,even-hotels-eugene-5405616297-4x3.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,855328880.png,36.png
9332759,626533,19/02/2013,33,164,164,89406,3,0,4.08,4.16,3,36.13,0,1243,3,16,2,1,1,1,1,0,0,5400 San Antonio Ave,"Hotel,Hotels",Albuquerque,US,35.159203,-106.585014,Homewood Suites By Hilton Albuquerque - Journal Center,87109,NM,"Much preferred to the BARGAIN hotels, and great when I can spring for the extra money...it's worth it. Especially the LARGER suite. Feels like a little apartment and makes it easy to relax in the evening. Having a kitchen is great even just for little things like snacks and drinks. Layout in the larger suite is great because the sleep... More",fachada.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,5db25f8d51968.png
9332763,626533,19/02/2013,33,164,164,134470,4,0,4.09,4.69,13,64.22,1,1243,3,16,2,1,1,1,1,0,0,28709 Los Angeles Ave,"Hotel,Hotels",Wellton,US,32.673,-114.14621,Desert Motel Restaurant,85356,AZ,The rooms are very clean and comfortable. The help are very nice to every one. You can enjoy a quite evening sitting out at the table or in the chairs and enjoy the B.B.Q. that they have for you to use they also have coffee makers in the rooms with coffee for you to enjoy. you are close to restaurants... More,HardRockHotelSG-Exterior.png,Y904407088.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,aad95d3666d3d52c381be4c11cf367da.png
,,1/6/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kviknes-hotel.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,Conrad-Seoul.png,image_1507810068_59df5b14811f9.png
9407272,631517,1/6/2013,33,164,164,23031,3,0,4.98,3.74,10,38.96,1,12902,1,1,2,0,1,0,1,0,0,5755 Cy Ave,"Motels,Lodging,Hotels",Casper,US,42.81109,-106.399284,West Side Motel,82604,WY,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,01.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,download.png,Kamar Mandi Mewah.png
9407284,631517,1/6/2013,33,164,164,66634,4,0,4.85,4.13,26,39.13,1,12902,1,1,2,0,1,0,1,0,0,18 Bath St,Hotels,Santa Barbara,US,34.409581,-119.693387,Casa Del Mar Inn Bandb,93101,CA,"The hotel was 1/2 block from the beach. No pool which was a bummer. Overall a clean nice property. Short walk to food, beach, and retail.",1246280_16061017110043391702.png,772cc72f9d0169bf8e9f619dd47097bb.png,hotel-1330834_1280-770x424.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9407285,631517,1/6/2013,33,164,164,77169,3,0,4.72,0,12,29.38,1,12902,1,1,2,0,1,0,1,0,0,460 Waterbury Ct,Hotels,Columbus,US,40.00747,-82.865154,Holiday Inn Express and Suites Gahanna/columbus Airport E,43230,OH,I have had my daughter birthday here at this same hotel for 4 years and every year we have between 8-10 kids. Every year before this one it was no problem but this year it was the wrost! I feel like we were racially profiled. My kids where not acting bad or anything be cause I have control over them. But for some reason this women who was in the pool area with us decided she was going to tell the manager that we were all over the pool! Really! Like she had to have the whole pool to her self. The manager came in and told us that we had to get out and let other people have the pool. Anyways to make a long story short.we will NEVER go back there again!!,1604614790315.png,akusara-jungle-resort-and-spa.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar-mandi-hotel.png
9420493,632371,25/04/2013,33,164,164,30716,4,0,4.9,4.41,14,52.71,1,12902,1,2,2,0,1,1,1,0,0,11933 W Washington Blvd,"Hotels,Lodging,Motels",Los Angeles,US,33.997833,-118.42066,Rodeway Inn Near Venice Beach,90066,Mar Vista,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,5fed9d32d8420.png,ATM_1152.png,interior-kamar-hotel-bintang-5-28.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
9420496,632371,25/04/2013,33,164,164,42242,4,0,5.15,4.58,24,151.59,0,12902,1,2,2,0,1,1,1,0,0,350 E Norvell Bryant Hwy,"Lodging,Hotels & Motels,Boutique Hotels,Business Hotels,Family-Friendly Hotels,Resorts",Hernando,US,28.898995,-82.428738,Citrus Hills Lodge Hernando,34442,FL,"Budget hotel offers standard amenities and low rates to road-weary travelers. In ShortSince 1946, this Phoenix, Ariz.-based hotel chain has provided guests with comfortable accommodations. Its BestRequests program offers 16 of the most frequently requested services and amenities, including complimentary in-room tea/coffeemakers, hair dryers, iron and ironing boards, free local calls less than 30 minutes and long-distance access. Complimentary toiletries, like toothpaste, razors and sewing kits, are also available upon request. Business travelers will enjoy the computer data ports in each room and photocopying services.",96959_v6.png,bar-hotel-terbaik-versi-alia-akkam-2.png,interior-modern-comfortable-hotel-room-scaled.png,photo_34153577.png
9420510,632371,25/04/2013,33,164,164,133956,4,0,0,4.85,21,98.05,0,12902,1,2,2,0,1,1,1,0,0,1209 S Haynes Ave,Hotels,Miles City,US,46.39733,-105.82263,Econo Lodge Miles City,59301,MT,"The hotel is a pleasant surprise if you care about clean. The rooms are functional. The continental breakfast choices sent us next door to Gallaghers restaurant. But, the service was efficient and friendly. The value was good and I would recommend this hotel to the traveler who wants a no frills clean room.",cd0d60d6_y.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Bintang-3...png,12-image_1507806674_59df4dd24e1e7.png
9464199,635278,1/6/2013,33,164,219,1753,2,0,3.69,5.07,7,69.99,0,27770,2,3,1,0,1,0,0,0,0,200 N Interstate Pkwy Se,"Lodging,Motels,Banquet Halls & Reception Facilities,Hotels",Atlanta,US,33.89723,-84.46652,Atlanta Marriott Northwest At Galleria,30339,Cumberland,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,even-hotels-eugene-5405616297-4x3.png,fasilitas-hotel-6.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9464200,635278,1/6/2013,33,164,219,3367,4,1,3.74,5.65,19,169,0,27770,2,3,1,0,1,0,0,0,0,Veitshoechheimer Str 5b,Hotels,Gresham,US,49.802514,9.921491,Ibis Wuerzburg City,97080,OR,A comfortable hotel but the chargeable car park is the other side of the street. Not good if you have more than one suitcase.,fachada.png,green-bar-at-hotel-cafe.png,Trans-Luxury-Hotel-Bandung.png,36.png
9464201,635278,1/6/2013,33,164,219,5124,2,1,4.14,5.22,8,84,0,27770,2,3,1,0,1,0,0,0,0,6 Rue Buffault,Hotels,Celina,US,48.87503,2.34152,Hotel Eug��ne En Ville,75009,TX,"Nice hotel, very close to Pelletier metro stop. Staff was helpful. Room was nice but very small, not the type of hotel room to lounge around in. Free Wi-Fi every device must have it's own password given to you by the staff. WiFi worked but not very strong. Your door card must be used in the room to turn on the lights. Our night's stay was pleasant quiet.",01.png,hotel-yasmin-puncak-e1503038242833.png,855328880.png,5db25f8d51968.png
9464202,635278,1/6/2013,33,164,219,22780,3,1,3.87,5.39,26,139,0,27770,2,3,1,0,1,0,0,0,0,2951 Touhy Ave,"Travel & Transport,Hotels,Accommodations & Lodging,Hotels & Motels,Lodging,Bed & Breakfast & Inns,Motels",Elk Grove Village,US,42.007953,-87.936614,Super 8 Chicago O'hare Airport,60007,IL,"I usually stay at the holiday inn, but they were booked, so I decided to give this hotel a shot.  One problem I did have was with the shuttle service of the other super 8 in town.  After asking them if they were my super 8, since there are apparently 2 in the ohare area, when i asked where thier pool was they said they didnt have one.  I realized that I was at the wrong one, and that the driver had lied to me.  Long story short...MAKE SURE YOU HOP IN THE RIGHT SHUTTLE BUS...the one that says ELK GROVE on it.  However once I got to the right hotel I couldnt be more pleased.  The rooms were very clean and the hotel actually looks like most of the holiday inn's ive stayed at.. I would definitely recommend this Hotel to anyone!",1246280_16061017110043391702.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,aad95d3666d3d52c381be4c11cf367da.png
9464203,635278,1/6/2013,33,164,219,23190,4,1,3.71,5.92,1,135.2,1,27770,2,3,1,0,1,0,0,0,0,W 10170 Highway 54 E,Hotels,Black River Falls,US,44.29782,-90.82021,Comfort Inn and Suites,54615,WI,Meet our expectations and more.,1604614790315.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,image_1507810068_59df5b14811f9.png
9464204,635278,1/6/2013,33,164,219,27702,3,0,3.97,4.97,10,82,0,27770,2,3,1,0,1,0,0,0,0,5256 Us 130,"Hotel,Hotels",Bordentown,US,40.118973,-74.751976,Pine Motel,8505,NJ,"Only place available due to sport event in area booking all other hotels and motel in Ft. Dix area. The remodeled rooms sign at the road must be 15 years old. Pull up and the office is basically the owners kitchen window. The porch/window was covered in bugs due to the lights at night. Yes, I really did look into... More",5fed9d32d8420.png,Y904407088.png,Conrad-Seoul.png,Kamar Mandi Mewah.png
9464205,635278,1/6/2013,33,164,219,29927,4,1,3.64,5.53,4,129,0,27770,2,3,1,0,1,0,0,0,0,214 N Hunter Hwy,"Hotels,Lodging,Hotel,Motels,B&bs / Inns",Drums,US,41.03253,-75.95335,Nesco Manor Hotel,18222,PA,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,96959_v6.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,download.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
,,1/6/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd0d60d6_y.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,hotel-1330834_1280-770x424.png,Kamar-mandi-hotel.png
9464207,635278,1/6/2013,33,164,219,52451,2,1,4.13,5.14,21,89,0,27770,2,3,1,0,1,0,0,0,0,3933 Pacific Ave,"Travel and Tourism,Hotels,Hotel",Forest Grove,US,45.52078,-123.07752,Best Western University Inn & Suites,97116,OR,"good location, good hotel, it is close to my customer. it is my first priority hotel I want to book but sometime fully booked. this is not good. anyway I am happy when I stayed in this hotel. I will chose this hotel whenever I am on business in this area.",even-hotels-eugene-5405616297-4x3.png,772cc72f9d0169bf8e9f619dd47097bb.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
9464208,635278,1/6/2013,33,164,219,55019,3,0,3.5,5.06,9,79,0,27770,2,3,1,0,1,0,0,0,0,2799 W Airport Way,Hotels & Motels,Boise,US,43.569224,-116.215958,Rodeway Inn Airport,83705,ID,Editorial Review by Citysearch Editors Caters to business and leisure travelers with affordable spacious rooms featuring high-speed Internet and work areas free breakfast offered.,fachada.png,akusara-jungle-resort-and-spa.png,interior-kamar-hotel-bintang-5-28.png,photo_34153577.png
9464209,635278,1/6/2013,33,164,219,59324,4,0,4.47,5.27,6,104.3,1,27770,2,3,1,0,1,0,0,0,0,230 Sunset Hl,"Resorts,Hotels",Fall River,US,41.682026,-71.18432,Starwood Resorts Hotel,2724,MA,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,HardRockHotelSG-Exterior.png,ATM_1152.png,interior-modern-comfortable-hotel-room-scaled.png,12-image_1507806674_59df4dd24e1e7.png
9464210,635278,1/6/2013,33,164,219,66475,2,1,3.4,5.2,24,100,0,27770,2,3,1,0,1,0,0,0,0,Blvd Villas De Irapuato 1362,Hotels,Mobile,US,20.683032,-101.380828,City Express Irapuato,36670,AL,,kviknes-hotel.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Bintang-3...png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9464211,635278,1/6/2013,33,164,219,66957,2,0,4.03,4.72,20,79,0,27770,2,3,1,0,1,0,0,1,1,703 Gaither Road/i 40 I 40,Hotels & Motels,Statesville,US,35.807181,-80.881395,Days Inn Statesville,28677,Celeste Hinkle,"Value-conscious hotel with the sunburst sign provides basic amenities to ensure travelers a comfortable stay. In ShortThis nationwide chain promises value-added amenities to its guests. King and two-queen guest rooms offer clock radios, hair dryers, shampoo, televisions with HBO or Showtime and complimentary copies of USA Today. The property is inspected three times a year for quality by an independent quality assurance team and assigned a Sunburst rating, so travelers can rest assured that their accommodations are clean and comfortable.",01.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,36.png
9464212,635278,1/6/2013,33,164,219,68495,3,1,3.71,5.57,15,126.5,0,27770,2,3,1,0,1,0,0,0,0,61 Lake Point Dr,"Hotel,Hotels",Russellville,US,35.32157,-93.2118,The Lake Point Conference Center,72802,AR,"We attended the Arkansas Audubon Society fall meeting. Our room was on the second floor in the Oak Lodge, a smaller version of the Hickory Lodge. The room was a standard two-bed room. The thermostats may have been updated, as we had temperature control for our room and apparently no other. Beds were comfortable, linen supply was full. The only... More",1246280_16061017110043391702.png,fasilitas-hotel-6.png,Trans-Luxury-Hotel-Bandung.png,5db25f8d51968.png
9464213,635278,1/6/2013,33,164,219,72424,4,1,3.76,5.65,16,159,0,27770,2,3,1,0,1,0,0,0,0,14355 S Highway 31 Exit 432,"Hotel,Hotels",Gretna,US,41.097218,-96.253174,Super 8 Gretna,68028,NE,I was pleasantly surprised. Very nice and accommodating staff. I liked that all guests must enter through front desk--safer. Clean rooms and the beds were super comfortable. Outlet Mall is right next door so very convenient. Overall good experience.,1604614790315.png,green-bar-at-hotel-cafe.png,855328880.png,aad95d3666d3d52c381be4c11cf367da.png
9464214,635278,1/6/2013,33,164,219,77990,3,1,3.66,5.61,29,139,0,27770,2,3,1,0,1,0,0,0,0,Captains Bay Rd,"Hotels,Lodging",Dutch Harbor,US,53.854797,-166.55904,Royal Dutch Inn,99692,AK,The Royal Dutch Inn is located between a beautiful mountain slope and the Captains Bay Harbor where the fishing boats and larger transport ships ply the waters. The Bering Sea is only a few miles away where the Deadliest Catch Discovery Channel is filmed. My favorite thing about the RDI is the great restaurant next door. The Galley has great... More,5fed9d32d8420.png,hotel-yasmin-puncak-e1503038242833.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,image_1507810068_59df5b14811f9.png
9464215,635278,1/6/2013,33,164,219,88347,3,1,3.66,5.67,14,131,0,27770,2,3,1,0,1,0,0,0,0,417 Main St,"Motels,Hotels,Lodging,Travel & Leisure",Ogunquit,US,43.25568,-70.59961,Sea View Motel,3907,ME,"My fianc booked this motel off of Groupon. When we checked in, they had issues saying no payment was made. Fear not, the motel manager said not to worry and took care of it all, even recommending that next time to call her directly and she'll match the Groupon price. The motel may seem moderate quality, but the rooms were... More",96959_v6.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,Kamar Mandi Mewah.png
9464216,635278,1/6/2013,33,164,219,95452,2,1,3.66,4.81,18,93.2,1,27770,2,3,1,0,1,0,0,0,0,75 5888 Alii Dr,Hotels,Kailua Kona,US,19.629903,-155.988787,Castle Kona Reef,96740,HI,The condo was great. We did not have much interaction with the staff. We did sleep on the queen size murphy bed in the living room instead of the queen size bed in the actual bedroom. It was very hot and humid. The air conditioner in the living room does not cool off the bedroom. This condo is very close to shopping and dining. After each day of adventures we would walk to dinner at different joints. I will stay here again when I return.,cd0d60d6_y.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Conrad-Seoul.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9464217,635278,1/6/2013,33,164,219,97574,2,1,3.91,5.01,13,84.15,1,27770,2,3,1,0,1,0,0,0,0,11586 Gillette Prairie Rd,"Hotels,Lodging,Motels",Hill City,US,43.95937,-103.73661,Brookside Motel,57745,Mystic,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,even-hotels-eugene-5405616297-4x3.png,Y904407088.png,download.png,Kamar-mandi-hotel.png
